energy_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,fiber_100g,kcal,category
430.0,1.0,2.5,1.6,15.0,15.0,0.078740157480315,0.0,102.77246653919694,2D
430.0,3.0,2.9,1.7,16.0,15.0,0.0393700787401575,0.5,102.77246653919694,2D
352.0,8.0,0.1,0.1,13.0,12.0,0.031496062992126,0.5,84.13001912045888,2D
296.0,0.8,0.5,0.0,15.0,11.0,0.0,2.0,70.74569789674952,1
300.0,1.0,0.5,0.0,15.0,9.0,0.0118110236220472,2.5,71.70172084130019,1
380.0,8.0,0.1,0.1,14.0,13.0,0.031496062992126,0.5,90.82217973231357,2D
2054.0,6.0,22.0,1.5,65.0,3.0,0.708661417322835,4.5,490.91778202676863,2
1550.0,7.0,1.5,0.7,79.0,1.0,0.0118110236220472,4.0,370.4588910133843,2
1550.0,7.0,1.5,0.7,79.0,1.0,0.0118110236220472,4.0,370.4588910133843,2
1720.0,1.0,1.0,1.0,98.0,98.0,0.0,0.0,411.08986615678776,2
192.0,0.5,0.0,0.0,11.0,11.0,0.0236220472440945,0.0,45.88910133843212,1
251.0,0.7,0.5,0.5,13.0,12.0,0.0,1.5,59.99043977055449,1
1799.0,8.0,10.0,1.5,76.0,7.0,1.02362204724409,2.0,429.9713193116635,2
103.0,0.5,0.0,0.0,6.0,5.0,0.0,0.0,24.617590822179732,1
778.0,0.5,0.5,0.0,43.0,41.0,0.0275590551181102,4.0,185.94646271510516,3
1828.0,22.0,13.0,1.5,53.0,22.0,0.12992125984252,9.0,436.90248565965584,2
140.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,33.460803059273424,1
170.0,0.5,0.0,0.0,9.0,9.0,0.0118110236220472,0.5,40.63097514340344,1
1610.0,14.0,7.0,1.5,61.0,2.5,0.0039370078740157,9.0,384.79923518164435,2
1590.0,12.0,6.0,1.0,64.0,12.0,0.0078740157480315,9.0,380.019120458891,2
1990.0,13.0,23.0,2.5,50.0,11.0,0.078740157480315,9.0,475.6214149139579,2
1660.0,8.0,8.0,2.5,70.0,34.0,0.196850393700787,4.5,396.7495219885277,2
2420.0,7.0,43.0,26.0,37.0,29.0,0.0,10.0,578.3938814531549,2
2134.0,10.0,30.0,6.0,47.0,30.0,0.0118110236220472,6.0,510.038240917782,2
188.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,44.93307839388145,1
2350.0,7.0,37.0,19.0,50.0,47.0,0.078740157480315,1.5,561.6634799235181,2
2477.0,8.0,46.0,28.0,31.0,27.0,0.0,11.0,592.0172084130019,2
380.0,5.0,1.9,0.5,12.0,8.0,0.06,2.5,90.82217973231357,2D
220.0,4.5,1.7,1.0,5.0,5.0,0.0393700787401575,0.0,52.5812619502868,2D
290.0,4.0,3.5,2.0,5.0,5.0,0.0393700787401575,1.0,69.31166347992351,2D
2212.0,7.0,35.0,4.5,46.0,15.0,0.295275590551181,2.0,528.68068833652,2
2171.0,7.0,27.0,13.0,61.0,20.0,0.511811023622047,2.0,518.8814531548757,2
1050.0,0.0,0.0,0.0,62.0,60.0,0.0039370078740157,1.5,250.95602294455065,3
188.0,0.9,0.0,0.0,10.0,9.0,0.0196850393700787,0.5,44.93307839388145,1
134.0,0.0,0.2,0.0,8.0,8.0,0.004,0.0,32.026768642447415,1
104.0,0.0,0.5,0.0,8.0,8.0,0.0393700787401575,0.0,24.8565965583174,1
703.0,11.0,11.0,3.0,6.0,2.5,0.354330708661417,0.9,168.0210325047801,2
490.0,15.0,6.0,3.0,0.8,0.7,0.31496062992126,0.6,117.11281070745697,2
208.0,0.7,0.5,0.0,11.0,9.0,0.0275590551181102,0.5,49.7131931166348,1
209.0,0.0,0.0,0.0,12.0,11.0,0.0,0.5,49.95219885277246,1
134.0,0.0,0.5,0.5,8.0,8.0,0.0078740157480315,0.0,32.026768642447415,1
140.0,0.0,0.0,0.0,8.0,8.0,0.0078740157480315,0.0,33.460803059273424,1
258.0,0.5,0.0,0.0,12.0,12.0,0.0118110236220472,0.0,61.66347992351816,1
2144.0,8.0,28.0,19.0,54.0,3.0,1.5748031496063,3.0,512.4282982791586,2
1520.0,11.0,8.0,1.5,61.0,0.5,0.118110236220472,10.0,363.2887189292543,2
1460.0,10.0,2.0,0.5,64.0,10.0,0.393700787401575,16.0,348.9483747609942,2
213.0,3.5,2.5,0.5,3.5,1.5,0.031496062992126,0.5,50.90822179732314,2D
2109.0,7.0,25.0,14.0,61.0,36.0,0.267716535433071,3.5,504.0630975143403,2
1712.0,9.0,12.0,1.5,58.0,11.0,0.125984251968504,16.0,409.1778202676864,2
460.0,20.0,3.0,1.0,1.0,1.0,0.669291338582677,0.5,109.94263862332696,2
650.0,13.0,11.0,3.0,1.0,0.5,0.12992125984252,0.0,155.35372848948373,2
2220.0,9.0,28.0,12.0,59.0,19.0,0.153543307086614,3.5,530.5927342256214,2
2151.0,6.0,25.0,12.0,64.0,34.0,0.173228346456693,4.5,514.1013384321224,2
2280.0,7.0,34.0,21.0,51.0,37.0,0.0393700787401575,4.5,544.9330783938815,2
2100.0,10.0,21.0,8.0,67.0,27.0,0.0393700787401575,1.5,501.9120458891013,2
2155.0,8.0,26.0,8.0,61.0,28.0,0.0748031496062992,2.5,515.057361376673,2
201.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,48.040152963671126,1
136.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,32.50478011472275,1
192.0,0.5,0.5,0.5,11.0,10.0,0.0118110236220472,0.0,45.88910133843212,1
2415.0,5.1,38.5,21.5,52.5,52.0,0.177165354330709,0.9,577.1988527724665,2
2330.0,5.7,35.0,19.0,54.5,46.5,0.169291338582677,2.2,556.8833652007648,2
2220.0,6.4,29.5,17.5,58.5,58.0,0.169291338582677,1.8,530.5927342256214,2
2141.0,6.4,26.0,15.0,63.0,49.0,0.216535433070866,1.9,511.71128107074566,2
2190.0,6.5,28.5,16.5,59.5,50.0,0.32,1.6,523.4225621414914,2
2145.0,6.3,25.5,15.0,62.5,49.0,0.208661417322835,2.0,512.6673040152964,2
632.0,7.4,11.0,7.2,5.1,5.1,0.31496062992126,0.5,151.05162523900572,3D
2050.0,3.2,27.0,20.5,55.0,44.0,0.031496062992126,7.5,489.96175908221795,2
2035.0,8.6,22.0,4.3,61.0,23.5,0.433070866141732,5.5,486.3766730401529,2
2230.0,8.0,31.0,19.0,54.0,53.0,0.133858267716535,3.2,532.982791586998,2
2305.0,5.9,36.0,22.0,47.0,43.5,0.0039370078740157,8.9,550.9082217973231,2
2125.0,5.7,24.0,12.0,65.5,34.5,0.24,2.3,507.887189292543,2
2190.0,6.3,30.5,17.0,54.5,52.5,0.181102362204724,2.8,523.4225621414914,2
1815.0,5.3,21.0,9.0,57.0,32.0,0.307086614173228,1.8,433.79541108986615,2
1900.0,4.0,24.0,11.0,56.0,40.0,0.18,2.1,454.1108986615679,2
1925.0,4.2,25.0,11.5,55.0,41.0,0.18,2.5,460.08604206500956,2
2155.0,5.6,26.5,16.0,62.0,61.0,0.15748031496063,1.7,515.057361376673,2
1940.0,8.7,18.5,7.7,63.0,5.9,0.97,3.9,463.67112810707454,2
2350.0,4.8,37.0,21.0,50.0,47.0,0.047244094488189,5.3,561.6634799235181,2
2370.0,9.7,38.5,16.0,42.5,40.5,0.08,4.6,566.4435946462714,2
2295.0,5.9,33.0,17.5,56.0,54.5,0.137795275590551,1.9,548.5181644359465,2
2375.0,6.2,37.0,21.0,51.5,51.0,0.165354330708661,1.3,567.6386233269599,2
2240.0,8.1,30.5,19.0,54.5,53.5,0.137795275590551,3.5,535.3728489483748,2
2220.0,6.2,29.5,17.5,59.5,58.5,0.169291338582677,1.6,530.5927342256214,2
2205.0,10.5,31.0,15.0,50.0,5.9,0.740157480314961,2.7,527.0076481835564,2
2088.0,9.6,29.0,13.0,48.0,6.2,0.775590551181102,3.1,499.0439770554493,2
1770.0,6.25,15.9,5.77,64.9,21.6,0.151,4.33,423.0401529636711,2
1945.0,7.7,22.5,6.3,57.0,53.0,0.0118110236220472,4.9,464.86615678776286,2
2295.0,5.6,33.0,18.5,56.0,48.5,0.224409448818898,1.6,548.5181644359465,2
2395.0,6.1,40.0,24.5,43.0,39.5,0.0118110236220472,8.4,572.4187380497132,2
2310.0,7.2,36.0,19.5,45.5,42.5,0.0078740157480315,8.8,552.1032504780114,2
2280.0,6.5,34.5,19.5,47.5,44.5,0.138,8.5,544.9330783938815,2
2025.0,8.0,23.0,9.9,60.0,6.9,1.09448818897638,2.2,483.9866156787763,2
1935.0,2.7,19.0,12.0,68.5,67.5,0.169291338582677,2.6,462.4760994263862,2
2145.0,6.3,23.5,15.0,62.5,49.0,0.208661417322835,2.0,512.6673040152964,2
2230.0,6.5,29.5,17.5,58.5,58.0,0.169291338582677,1.9,532.982791586998,2
2110.0,5.4,26.5,15.0,61.0,58.5,0.15748031496063,1.5,504.302103250478,2
2130.0,5.6,25.5,15.0,63.0,60.5,0.149606299212598,1.7,509.08221797323137,2
2250.0,6.7,30.5,15.0,57.5,56.0,0.0708661417322835,2.7,537.7629063097514,2
1935.0,2.3,19.0,12.0,69.0,51.0,0.110236220472441,3.0,462.4760994263862,2
2460.0,7.1,46.0,28.5,31.5,27.5,0.0236220472440945,11.5,587.9541108986615,2
1920.0,4.3,25.0,12.0,53.0,38.0,0.189,2.3,458.8910133843212,2
1995.0,6.1,18.5,6.2,69.0,34.0,0.236220472440945,3.4,476.8164435946463,2
2280.0,3.1,32.0,16.5,60.5,60.0,0.326771653543307,1.3,544.9330783938815,2
2360.0,5.3,36.0,20.0,54.0,50.0,0.188976377952756,1.3,564.0535372848948,2
2360.0,5.3,36.0,20.0,54.0,50.0,0.188976377952756,1.3,564.0535372848948,2
1500.0,4.6,11.0,1.5,64.0,30.0,0.307086614173228,1.3,358.50860420650093,2
1675.0,7.6,9.1,1.1,66.0,24.0,0.248031496062992,12.0,400.33460803059273,2
1770.0,8.8,12.0,1.2,63.0,19.0,0.224409448818898,12.0,423.0401529636711,2
1785.0,5.1,20.0,8.6,55.5,29.5,0.275590551181102,1.5,426.62523900573615,2
2310.0,5.4,33.5,18.5,56.0,47.5,0.236220472440945,1.5,552.1032504780114,2
1790.0,4.1,20.0,8.6,58.0,28.0,0.0984251968503937,2.0,427.8202676864245,2
2330.0,5.4,34.5,19.0,55.5,47.5,0.224409448818898,1.5,556.8833652007648,2
2315.0,7.0,35.5,23.0,51.0,50.0,0.078740157480315,2.1,553.2982791586998,2
2250.0,3.0,31.5,16.5,60.0,59.5,0.326771653543307,1.3,537.7629063097514,2
604.0,6.7,10.0,6.2,6.0,5.7,0.452755905511811,0.8,144.35946462715106,3D
2330.0,5.8,35.0,19.0,54.5,46.5,0.169291338582677,2.0,556.8833652007648,2
2065.0,4.8,26.0,14.5,59.0,48.0,0.216535433070866,1.2,493.546845124283,2
418.0,4.8,28.0,18.0,55.0,52.0,0.0039370078740157,7.1,99.90439770554492,2
2214.0,6.3,29.0,18.0,59.0,58.0,0.145669291338583,1.8,529.1586998087954,2
2235.0,5.6,29.5,18.0,60.5,59.5,0.0590551181102362,2.2,534.1778202676865,2
1870.0,8.7,18.0,8.2,61.0,6.4,0.877952755905512,3.4,446.94072657743783,2
1660.0,6.0,16.0,3.1,58.0,29.0,0.326771653543307,1.4,396.7495219885277,2
2445.0,7.0,45.0,26.0,33.5,29.0,0.169291338582677,10.0,584.3690248565965,2
1940.0,8.4,18.0,8.3,65.0,9.1,0.846456692913386,3.5,463.67112810707454,2
1045.0,6.2,24.0,15.5,2.8,2.8,0.433070866141732,0.2,249.76099426386233,3D
1906.0,6.1,22.0,8.8,58.0,40.0,0.196850393700787,1.7,455.54493307839385,2
2175.0,5.6,26.0,13.0,63.0,29.0,0.118110236220472,3.0,519.8374760994263,2
2100.0,5.6,27.0,15.5,58.5,53.5,0.149606299212598,1.8,501.9120458891013,2
1870.0,5.6,20.0,5.0,62.0,34.0,0.216535433070866,1.9,446.94072657743783,2
1910.0,2.0,17.5,10.5,70.5,63.5,0.031496062992126,3.0,456.50095602294454,2
2095.0,6.5,24.0,15.0,65.0,40.0,0.236220472440945,2.6,500.717017208413,2
2265.0,6.6,33.5,17.0,50.0,46.0,0.0039370078740157,7.7,541.3479923518164,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2215.0,6.2,29.5,17.5,59.0,58.0,0.169291338582677,1.8,529.397705544933,2
2100.0,5.6,27.0,15.0,58.5,53.5,0.149606299212598,1.8,501.9120458891013,2
1895.0,12.0,15.0,1.5,68.0,1.8,0.681102362204724,1.1,452.9158699808795,2
2238.0,8.1,30.5,19.0,54.5,53.5,0.106299212598425,3.5,534.8948374760994,2
1785.0,12.0,11.0,1.4,67.0,3.9,0.700787401574803,3.8,426.62523900573615,2
2316.0,8.1,36.0,15.0,49.0,47.0,0.118110236220472,3.3,553.5372848948374,2
1941.0,7.0,17.0,5.8,66.0,34.0,0.21259842519685,5.2,463.91013384321224,2
1955.0,6.3,17.0,5.7,69.0,32.0,0.196850393700787,4.7,467.25621414913957,2
1620.0,5.9,12.0,1.0,63.0,18.0,0.275590551181102,6.7,387.189292543021,2
1605.0,5.5,11.0,0.9,65.0,22.0,0.248031496062992,6.6,383.604206500956,2
2310.0,5.7,34.5,19.5,53.0,52.5,0.118110236220472,2.4,552.1032504780114,2
2320.0,5.5,34.0,19.0,55.5,51.5,0.137795275590551,1.9,554.4933078393881,2
2310.0,5.7,34.5,19.5,53.0,52.5,0.118110236220472,2.4,552.1032504780114,2
2029.0,7.7,20.0,11.0,65.0,32.0,0.31496062992126,3.5,484.94263862332696,2
1862.0,7.2,13.0,5.8,75.0,25.0,0.275590551181102,2.9,445.0286806883365,2
1825.0,7.7,10.0,4.8,76.0,24.0,0.374015748031496,3.1,436.1854684512428,2
2300.0,8.9,34.0,17.5,50.0,48.5,0.169291338582677,3.7,549.7131931166348,2
2055.0,5.1,21.0,10.0,70.0,34.0,0.354330708661417,1.4,491.1567877629063,2
2205.0,5.8,31.5,17.0,52.5,48.0,0.0118110236220472,7.0,527.0076481835564,2
881.0,5.1,19.0,13.0,4.1,3.7,0.34251968503937,0.3,210.56405353728488,3D
2171.0,6.1,30.0,18.0,56.0,53.0,0.145669291338583,2.7,518.8814531548757,2
2269.0,9.2,33.0,16.0,51.0,48.0,0.161417322834646,2.3,542.3040152963671,2
1610.0,4.9,11.0,9.0,65.0,23.0,0.251968503937008,6.8,384.79923518164435,2
2269.0,9.2,33.0,16.0,51.0,48.0,0.0551181102362205,2.3,542.3040152963671,2
1890.0,5.7,16.0,1.8,68.0,5.4,0.535433070866142,5.1,451.7208413001912,2
1886.0,6.1,16.0,1.7,68.0,7.2,0.633858267716535,5.2,450.7648183556405,2
1881.0,5.7,16.0,1.7,68.0,5.2,0.562992125984252,5.3,449.5697896749522,2
2439.0,5.4,41.0,21.0,45.0,41.0,0.047244094488189,6.3,582.9349904397706,2
2235.0,5.6,29.5,18.0,60.5,59.5,0.0590551181102362,2.2,534.1778202676865,2
1792.0,5.1,16.0,5.5,68.0,27.0,0.200787401574803,3.5,428.2982791586998,2
1807.0,4.4,16.0,6.5,67.0,30.0,0.224409448818898,4.5,431.8833652007648,2
1888.0,6.2,16.0,1.8,68.0,5.1,0.649606299212598,5.6,451.24282982791584,2
1969.0,7.6,21.0,9.1,60.0,24.0,0.5,5.8,470.6022944550669,2
2021.0,15.0,21.0,4.3,55.0,2.3,0.633858267716535,4.4,483.0305927342256,2
1392.0,2.7,0.2,0.2,77.0,64.0,0.0118110236220472,0.1,332.69598470363286,1
1883.0,7.5,15.0,1.5,68.0,23.0,0.12992125984252,4.8,450.0478011472275,2
1855.0,2.4,19.0,11.0,64.0,52.0,0.015748031496063,6.6,443.35564053537286,2
2201.0,7.8,29.0,18.0,56.0,55.0,0.12992125984252,3.3,526.0516252390057,2
2364.0,5.9,39.0,24.0,43.0,39.0,0.0118110236220472,9.0,565.0095602294455,2
2209.0,5.5,29.0,17.0,61.0,57.0,0.169291338582677,1.1,527.9636711281071,2
1891.0,7.4,15.0,2.6,68.0,29.0,0.271653543307087,5.8,451.9598470363289,2
2218.0,6.3,29.0,18.0,59.0,58.0,0.145669291338583,1.8,530.1147227533461,2
2310.0,7.4,37.0,22.0,44.0,38.0,0.196850393700787,8.3,552.1032504780114,2
1875.0,6.9,14.0,3.0,70.0,26.0,0.15748031496063,4.3,448.13575525812615,2
2272.0,6.4,33.0,17.0,50.0,46.0,0.0039370078740157,7.6,543.0210325047801,2
1969.0,7.6,21.0,9.1,60.0,24.0,0.5,5.8,470.6022944550669,2
2294.0,12.0,36.0,17.0,44.0,5.6,0.803149606299213,2.4,548.2791586998088,2
2204.0,5.4,30.0,18.0,58.0,57.0,0.173228346456693,1.4,526.7686424474188,2
1870.0,2.4,20.0,12.0,63.0,45.0,0.0236220472440945,6.9,446.94072657743783,2
2072.0,7.3,24.0,12.0,60.0,32.0,0.425196850393701,5.2,495.21988527724665,2
1951.0,7.7,18.0,4.4,66.0,28.0,0.425196850393701,5.2,466.3001912045889,2
2345.0,6.6,37.0,21.0,48.5,46.5,0.177165354330709,4.3,560.4684512428298,2
46.0,0.0,0.0,0.0,2.2,2.1,0.0078740157480315,0.1,10.994263862332696,1
2205.0,5.4,29.5,16.5,59.0,58.0,0.236220472440945,1.6,527.0076481835564,2
2220.0,6.4,29.5,17.5,58.5,58.0,0.169291338582677,1.8,530.5927342256214,2
2220.0,6.4,29.5,17.5,58.5,58.0,0.169291338582677,1.8,530.5927342256214,2
2435.0,7.6,44.0,24.5,34.5,30.0,0.02,10.5,581.9789674952199,2
2075.0,7.1,22.0,14.0,65.0,40.0,0.295275590551181,2.3,495.93690248565963,2
626.0,7.4,11.0,7.1,5.2,5.0,0.492125984251969,0.6,149.61759082217972,3D
964.0,5.5,21.5,14.5,4.0,4.0,0.31496062992126,0.2,230.40152963671127,3D
909.0,5.3,20.0,13.5,4.3,4.1,0.425196850393701,0.4,217.25621414913957,3D
601.0,7.0,10.5,6.7,5.3,5.1,0.401574803149606,0.7,143.64244741873804,3D
632.0,7.4,11.0,7.2,5.1,5.1,0.31496062992126,0.5,151.05162523900572,3D
673.0,7.3,12.0,7.9,5.0,5.0,0.307086614173228,0.4,160.8508604206501,3D
909.0,5.3,20.0,13.5,4.3,4.1,0.425196850393701,0.4,217.25621414913957,3D
590.0,7.3,10.0,6.2,5.1,4.6,0.484251968503937,0.5,141.0133843212237,3D
2469.0,6.6,45.0,27.5,34.5,30.5,0.0511811023622047,9.9,590.1051625239005,2
2345.0,7.0,36.5,20.0,49.5,48.5,0.133858267716535,2.7,560.4684512428298,2
1987.0,5.7,19.0,9.4,67.0,36.0,0.354330708661417,3.8,474.9043977055449,2
2218.0,7.7,29.0,17.5,57.0,51.5,0.17,3.1,530.1147227533461,2
2238.0,5.2,35.0,15.5,52.0,0.7,0.62992125984252,4.0,534.8948374760994,2
1610.0,4.7,8.5,3.4,73.0,25.0,0.255905511811024,3.3,384.79923518164435,2
360.0,0.5,0.4,0.1,19.0,14.5,0.838582677165354,0.4,86.04206500956023,3
2205.0,5.7,29.5,17.0,58.5,58.0,0.216535433070866,1.6,527.0076481835564,2
2535.0,7.0,48.0,29.5,32.0,28.0,0.02,9.8,605.8795411089866,2
2360.0,5.5,36.5,15.5,52.5,50.0,0.149606299212598,3.2,564.0535372848948,2
1918.0,8.2,16.0,4.1,67.0,25.0,0.45,4.3,458.41300191204584,2
2385.0,5.2,37.5,16.5,50.5,47.5,0.110236220472441,5.0,570.0286806883365,2
2225.0,6.6,29.5,17.5,58.5,57.5,0.17,1.8,531.7877629063097,2
2220.0,6.4,29.5,17.5,58.5,58.0,0.169291338582677,1.8,530.5927342256214,2
2043.0,8.0,23.5,10.0,60.0,7.8,1.13385826771654,2.2,488.2887189292543,2
2065.0,6.6,26.5,15.5,55.5,50.0,0.16,2.3,493.546845124283,2
2335.0,5.5,35.0,19.5,55.0,49.0,0.208661417322835,1.1,558.0783938814532,2
2315.0,12.0,36.0,17.0,45.0,5.5,0.74,2.3,553.2982791586998,2
2071.0,6.5,23.5,12.5,63.5,35.5,0.216535433070866,1.8,494.98087954110895,2
2275.0,6.4,32.5,18.0,55.5,54.5,0.15748031496063,1.9,543.738049713193,2
1680.0,7.4,14.1,1.5,65.5,22.4,0.124,8.8,401.52963671128106,2
2135.0,4.8,26.0,14.5,65.0,47.0,0.208661417322835,2.3,510.2772466539197,2
2225.0,5.3,29.0,17.5,61.5,61.0,0.15748031496063,0.9,531.7877629063097,2
2220.0,6.4,29.5,17.5,58.5,58.0,0.169,1.8,530.5927342256214,2
2301.0,6.2,41.5,30.0,33.5,29.5,0.01,9.4,549.9521988527724,2
2120.0,6.7,25.0,15.0,62.5,50.0,0.31,1.6,506.69216061185466,2
1970.0,5.33,24.7,12.0,56.7,36.7,0.167,2.1,470.8413001912046,2
1635.0,6.4,6.5,3.2,75.0,27.0,0.09,2.5,390.774378585086,2
1900.0,7.1,19.5,15.5,60.0,27.0,0.188976377952756,4.4,454.1108986615679,2
1946.0,6.9,22.0,15.5,59.0,25.0,0.153543307086614,3.7,465.10516252390056,2
2320.0,6.0,34.5,19.5,53.5,51.0,0.12992125984252,2.5,554.4933078393881,2
2490.0,7.1,46.5,29.0,32.0,28.0,0.0118110236220472,11.0,595.1242829827916,2
2247.0,8.0,31.0,15.0,54.0,51.0,0.0708661417322834,3.1,537.0458891013384,2
2655.0,8.5,56.5,35.0,18.5,13.0,0.0078740157480315,13.0,634.5602294455067,2
2270.0,8.2,32.0,15.5,54.0,50.0,0.078740157480315,3.2,542.5430210325047,2
2500.0,7.1,47.0,29.0,32.0,28.0,0.0078740157480315,11.0,597.5143403441682,2
2430.0,4.8,40.5,23.0,46.5,44.0,0.0196850393700787,6.1,580.7839388145316,2
2280.0,6.0,34.5,21.5,48.0,44.5,0.0039370078740157,8.9,544.9330783938815,2
2443.0,8.0,44.9,26.6,30.7,26.4,0.0078740157480315,15.3,583.8910133843212,2
21.0,0.19,0.06,0.03,0.31,0.01,0.0,1.13,5.019120458891013,1
2110.0,4.0,27.0,14.0,60.0,25.0,0.0,2.5,504.302103250478,2
170.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,40.63097514340344,1
113.0,0.0,0.0,0.0,6.3,6.3,0.0118110236220472,0.0,27.007648183556405,1
192.0,0.0,0.0,0.0,11.0,11.0,0.0,0.8,45.88910133843212,1
1339.0,0.0,0.0,0.0,81.0,0.0,31.1023622047244,0.0,320.0286806883365,1
1929.0,11.0,18.0,4.5,62.0,30.0,0.204724409448819,0.0,461.0420650095602,2
67.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,16.013384321223707,1
230.0,7.9,1.3,0.8,2.8,2.4,0.0511811023622047,4.6,54.97131931166348,1D
1724.0,9.0,10.4,1.0,67.0,18.0,0.0393700787401575,6.3,412.0458891013384,1
611.0,4.4,4.2,2.3,21.0,8.0,0.0078740157480315,3.6,146.03250478011472,1
180.0,1.0,0.5,0.1,8.8,8.8,0.0,0.0,43.021032504780116,1
2050.0,5.6,23.9,13.2,62.3,55.3,0.17,1.2,489.96175908221795,2
192.0,0.0,0.0,0.0,11.5,10.5,0.0114173228346457,0.0,45.88910133843212,1
302.0,1.2,2.2,1.4,10.6,7.4,0.047244094488189,2.6,72.17973231357553,2
286.0,1.2,0.6,0.0,13.1,9.7,0.047244094488189,2.6,68.35564053537284,2
255.0,3.0,0.0,0.0,12.0,3.0,0.0393700787401575,0.0,60.94646271510516,1
255.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,60.94646271510516,1
188.0,3.2,1.5,0.9,4.7,2.4,0.259842519685039,0.0,44.93307839388145,1D
1870.0,7.06,28.2,7.06,54.1,40.0,0.00706,2.35,446.94072657743783,2
1966.0,9.0,19.8,3.3,62.7,1.8,0.807086614173228,2.5,469.8852772466539,2
1947.0,8.8,20.0,3.3,64.0,1.5,0.8,2.9,465.3441682600382,2
2000.0,6.4,18.8,4.1,69.9,24.6,0.33,2.0,478.0114722753346,2
1912.0,6.3,16.9,2.7,68.8,21.3,0.354330708661417,2.0,456.9789674952199,2
1620.0,6.0,1.5,0.5,85.0,22.0,0.118110236220472,2.2,387.189292543021,2
1469.0,14.0,1.0,0.1,70.0,2.0,0.0393700787401575,3.0,351.09942638623323,2
2151.0,6.9,25.9,16.4,62.0,51.5,0.118,1.8,514.1013384321224,2
2097.0,5.4,26.7,16.8,56.0,42.5,0.078740157480315,7.1,501.1950286806883,2
2097.0,5.4,26.7,16.8,56.0,42.5,0.078740157480315,7.1,501.1950286806883,2
2151.0,6.9,25.9,16.4,62.0,51.5,0.118,1.8,514.1013384321224,2
2342.0,7.3,37.0,23.0,49.0,48.0,0.0748031496062992,3.2,559.7514340344168,2
121.0,0.0,0.0,0.0,6.9,5.5,0.0,0.0,28.91969407265774,1
2055.0,7.0,22.0,10.33,64.6,21.0,0.149606299212598,3.0,491.1567877629063,2
2140.0,7.12,26.0,9.42,60.8,43.5,0.248,3.27,511.472275334608,3
2438.0,8.1,39.1,16.1,48.7,41.9,0.082,3.2,582.6959847036329,2
1004.0,0.1,0.4,0.4,96.5,0.0,0.0078740157480315,0.0,239.96175908221795,2
1005.0,0.1,0.4,0.4,96.7,0.0,0.0078740157480315,0.0,240.20076481835562,2
13.0,0.0,0.0,0.0,1.7,0.4,0.0019685039370078,0.0,3.107074569789675,1
79.0,0.0,0.0,0.0,4.4,4.4,0.0118110236220472,0.0,18.881453154875715,1
13.0,0.0,0.0,0.0,0.0,0.0,0.0039370078740157,0.7,3.107074569789675,1
218.0,0.0,0.0,0.0,13.0,12.0,0.0039370078740157,0.0,52.10325047801147,1
945.0,5.2,16.0,6.8,15.0,1.5,0.551181102362205,1.2,225.8604206500956,2
1100.0,4.0,17.0,15.0,23.0,20.0,0.07,2.0,262.90630975143404,2D
79.0,0.4,0.5,0.5,4.7,4.5,0.0196850393700787,0.0,18.881453154875715,1
79.0,1.5,0.5,0.0,4.6,4.5,0.0236220472440945,0.0,18.881453154875715,1
1673.0,5.5,11.0,5.2,68.0,24.0,0.267716535433071,2.0,399.8565965583174,2
1806.0,10.2,9.5,1.4,74.2,2.2,0.492125984251968,2.5,431.64435946462714,2
1590.0,7.0,14.0,8.0,56.0,23.0,0.1,1.0,380.019120458891,2
100.0,0.0,0.0,0.0,5.9,3.9,0.0204724409448819,0.0,23.900573613766728,1
1521.0,13.0,1.5,0.5,72.0,2.5,0.0196850393700787,0.0,363.52772466539193,2
1474.0,11.0,1.3,0.3,71.2,2.4,0.0039370078740157,3.6,352.2944550669216,2
1493.0,13.0,1.5,0.3,70.2,3.4,0.0039370078740157,2.9,356.83556405353727,2
1492.0,13.0,1.5,0.3,70.2,3.4,0.0039370078740157,2.9,356.5965583173996,2
1493.0,14.0,1.5,0.3,69.2,3.4,0.0039370078740157,2.9,356.83556405353727,2
1493.0,13.0,1.5,0.3,70.2,3.4,0.0039370078740157,2.9,356.83556405353727,2
1493.0,13.0,1.5,0.3,70.2,3.4,0.0039370078740157,2.9,356.83556405353727,2
1493.0,13.0,1.5,0.3,70.2,3.4,0.0039370078740157,2.9,356.83556405353727,2
3389.0,0.0,91.6,14.0,0.0,0.0,0.0,0.0,809.9904397705544,3
327.0,5.5,3.9,1.2,4.7,3.7,0.460629921259842,1.2,78.1548757170172,2
134.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,32.026768642447415,1
297.0,2.6,2.2,0.5,8.0,7.5,0.590551181102362,3.4,70.98470363288719,2
192.0,0.0,0.0,0.0,11.6,9.4,0.0,0.0,45.88910133843212,1
1526.0,14.0,1.5,0.3,71.0,3.1,0.002,3.0,364.7227533460803,2
